ticketing_stop_id,stop_id,agency_id
ts-H00184P,G00126,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00106,Tije
ts-H00005P,G00110,Tije
ts-H00202P,G00111,Tije
ts-H00045P,G00112,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00131P,G00042,Tije
ts-H00164P,G00074,Tije
ts-H00164P,G00074,Tije
ts-H00007P,G00076,Tije
ts-H00106P,G00396,Tije
ts-H00106P,G00395,Tije
ts-H00235P,G00148,Tije
ts-H00235P,G00149,Tije
ts-H00164P,G00074,Tije
ts-H00235P,G00149,Tije
ts-H00164P,G00074,Tije
ts-H00164P,G00074,Tije
ts-H00007P,G00076,Tije
ts-H00106P,G00396,Tije
ts-H00106P,G00395,Tije
ts-H00235P,G00148,Tije
ts-H00193P,G00154,Tije
ts-H00084P,G00704,Tije
ts-H00094P,G00160,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00141,Tije
ts-H00071P,G00740,Tije
ts-H00211S,G00405,Tije
ts-H00209S,G00437,Tije
ts-H00224S,G00434,Tije
ts-H00036C,G00723,Tije
ts-H00219S,G00080,Tije
ts-H00067P,G00013,Tije
ts-H00067P,G00016,Tije
ts-H00218S,G00077,Tije
ts-H00036C,G00726,Tije
ts-H00220S,G00433,Tije
ts-H00204S,G00436,Tije
ts-H00210S,G00403,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00229P,G00156,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00160,Tije
ts-H00094P,G00160,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00141,Tije
ts-H00071P,G00740,Tije
ts-H00211S,G00405,Tije
ts-H00209S,G00437,Tije
ts-H00224S,G00434,Tije
ts-H00036C,G00723,Tije
ts-H00036C,G00726,Tije
ts-H00220S,G00433,Tije
ts-H00204S,G00436,Tije
ts-H00210S,G00403,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00229P,G00156,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00160,Tije
ts-H00192P,G00758,Tije
ts-H00067P,G00016,Tije
ts-H00218S,G00077,Tije
ts-H00036C,G00726,Tije
ts-H00220S,G00433,Tije
ts-H00204S,G00436,Tije
ts-H00210S,G00403,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00229P,G00156,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00160,Tije
ts-H00077P,G00147,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00130,Tije
ts-H00170P,G00163,Tije
ts-H00278P,G00044,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00059,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00047,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00129,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00144,Tije
ts-H00077P,G00147,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00130,Tije
ts-H00170P,G00163,Tije
ts-H00278P,G00044,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00059,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00047,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00144,Tije
ts-H00077P,G00147,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00130,Tije
ts-H00170P,G00163,Tije
ts-H00278P,G00044,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00059,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00047,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00144,Tije
ts-H00094P,G00161,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00094P,G00161,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00131P,G00750,Tije
ts-H00131P,G00752,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00094P,G00161,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00094P,G00161,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00117,Tije
ts-H00092P,G00118,Tije
ts-H00155P,G00122,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00131P,G00752,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00131P,G00750,Tije
ts-H00131P,G00752,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00131P,G00750,Tije
ts-H00092P,G00118,Tije
ts-H00155P,G00122,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00229P,G00156,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00094P,G00161,Tije
ts-H00169P,G00158,Tije
ts-H00229P,G00157,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00703,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00708,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00131P,G00750,Tije
ts-H00131P,G00752,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00706,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00702,Tije
ts-H00193P,G00154,Tije
ts-H00229P,G00156,Tije
ts-H00169P,G00159,Tije
ts-H00094P,G00161,Tije
ts-H00271P,G00639,Tije
ts-B01976P,P00275,Tije
ts-H00271P,G00639,Tije
ts-B01976P,P00275,Tije
ts-H00272P,P00257,Tije
ts-H00271P,G00639,Tije
ts-H00184P,G00168,Tije
ts-H00152P,G00171,Tije
ts-H00252P,G00173,Tije
ts-H00121P,G00176,Tije
ts-H00161P,G00179,Tije
ts-H00258P,G00183,Tije
ts-H00230P,G00184,Tije
ts-H00254P,G00187,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00128P,G00216,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00153P,G00699,Tije
ts-H00073P,G00733,Tije
ts-H00215P,G00298,Tije
ts-H00114P,G00296,Tije
ts-H00098P,G00292,Tije
ts-H00069P,G00286,Tije
ts-H00043P,G00282,Tije
ts-H00154P,G00280,Tije
ts-H00154P,G00278,Tije
ts-H00043P,G00284,Tije
ts-H00069P,G00288,Tije
ts-H00098P,G00290,Tije
ts-H00114P,G00294,Tije
ts-H00073P,G00734,Tije
ts-H00153P,G00700,Tije
ts-H00129P,G00196,Tije
ts-H00146P,G00194,Tije
ts-H00255P,G00192,Tije
ts-H00182P,G00191,Tije
ts-H00254P,G00186,Tije
ts-H00230P,G00185,Tije
ts-H00258P,G00182,Tije
ts-H00161P,G00181,Tije
ts-H00121P,G00177,Tije
ts-H00252P,G00175,Tije
ts-H00152P,G00172,Tije
ts-H00184P,G00170,Tije
ts-H00037C,G00459,Tije
ts-H00156P,G00456,Tije
ts-H00276P,G00345,Tije
ts-H00062S,G00408,Tije
ts-H00064S,G00413,Tije
ts-H00242S,G00415,Tije
ts-H00203S,G00737,Tije
ts-H00246P,G00007,Tije
ts-H00192P,G00582,Tije
ts-H00249P,G00584,Tije
ts-H00266P,G00083,Tije
ts-H00249P,G00583,Tije
ts-H00192P,G00581,Tije
ts-H00198S,G00735,Tije
ts-H00139P,G00418,Tije
ts-H00241S,G00416,Tije
ts-H00063S,G00414,Tije
ts-H00061S,G00410,Tije
ts-H00276P,G00346,Tije
ts-H00156P,G00457,Tije
ts-H00037C,G00458,Tije
ts-H00266P,G00083,Tije
ts-H00249P,G00583,Tije
ts-H00192P,G00581,Tije
ts-H00139P,G00418,Tije
ts-H00241S,G00416,Tije
ts-H00063S,G00414,Tije
ts-H00061S,G00410,Tije
ts-H00276P,G00346,Tije
ts-H00156P,G00457,Tije
ts-H00037C,G00458,Tije
ts-H00184P,G00168,Tije
ts-H00152P,G00171,Tije
ts-H00252P,G00174,Tije
ts-H00121P,G00176,Tije
ts-H00161P,G00178,Tije
ts-H00258P,G00183,Tije
ts-H00230P,G00184,Tije
ts-H00254P,G00187,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00129P,G00197,Tije
ts-H00129P,G00196,Tije
ts-H00146P,G00194,Tije
ts-H00255P,G00192,Tije
ts-H00182P,G00191,Tije
ts-H00254P,G00186,Tije
ts-H00230P,G00185,Tije
ts-H00258P,G00182,Tije
ts-H00161P,G00181,Tije
ts-H00121P,G00177,Tije
ts-H00252P,G00175,Tije
ts-H00152P,G00172,Tije
ts-H00184P,G00170,Tije
ts-H00283P,G00203,Tije
ts-H00073P,G00734,Tije
ts-H00153P,G00700,Tije
ts-H00153P,G00699,Tije
ts-H00073P,G00733,Tije
ts-H00283P,G00202,Tije
ts-H00283P,G00203,Tije
ts-H00073P,G00734,Tije
ts-H00129P,G00196,Tije
ts-H00146P,G00194,Tije
ts-H00255P,G00192,Tije
ts-H00182P,G00191,Tije
ts-H00254P,G00186,Tije
ts-H00230P,G00185,Tije
ts-H00258P,G00182,Tije
ts-H00161P,G00181,Tije
ts-H00121P,G00177,Tije
ts-H00252P,G00175,Tije
ts-H00152P,G00172,Tije
ts-H00184P,G00170,Tije
ts-H00184P,G00168,Tije
ts-H00011P,G00623,Tije
ts-H00258P,G00183,Tije
ts-H00230P,G00184,Tije
ts-H00254P,G00187,Tije
ts-H00181P,G00189,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00129P,G00197,Tije
ts-H00153P,G00699,Tije
ts-H00073P,G00733,Tije
ts-H00283P,G00202,Tije
ts-H00283P,G00203,Tije
ts-H00073P,G00734,Tije
ts-H00153P,G00700,Tije
ts-H00129P,G00196,Tije
ts-H00146P,G00194,Tije
ts-H00255P,G00192,Tije
ts-H00182P,G00191,Tije
ts-H00181P,G00188,Tije
ts-H00254P,G00186,Tije
ts-H00230P,G00185,Tije
ts-H00258P,G00182,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00170,Tije
ts-H00184P,G00168,Tije
ts-H00152P,G00171,Tije
ts-H00252P,G00174,Tije
ts-H00121P,G00176,Tije
ts-H00161P,G00178,Tije
ts-H00258P,G00183,Tije
ts-H00230P,G00184,Tije
ts-H00254P,G00187,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00128P,G00216,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00153P,G00699,Tije
ts-H00073P,G00733,Tije
ts-H00283P,G00202,Tije
ts-H00283P,G00203,Tije
ts-H00073P,G00734,Tije
ts-H00153P,G00700,Tije
ts-H00129P,G00196,Tije
ts-H00146P,G00194,Tije
ts-H00255P,G00192,Tije
ts-H00182P,G00191,Tije
ts-H00254P,G00186,Tije
ts-H00230P,G00185,Tije
ts-H00258P,G00182,Tije
ts-H00161P,G00181,Tije
ts-H00121P,G00177,Tije
ts-H00252P,G00175,Tije
ts-H00152P,G00172,Tije
ts-H00184P,G00170,Tije
ts-H00184P,G00168,Tije
ts-H00152P,G00171,Tije
ts-H00252P,G00174,Tije
ts-H00121P,G00176,Tije
ts-H00161P,G00178,Tije
ts-H00258P,G00183,Tije
ts-H00230P,G00184,Tije
ts-H00254P,G00187,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00073P,G00733,Tije
ts-H00283P,G00202,Tije
ts-H00184P,G00168,Tije
ts-H00152P,G00171,Tije
ts-H00252P,G00174,Tije
ts-H00121P,G00176,Tije
ts-H00161P,G00178,Tije
ts-H00182P,G00190,Tije
ts-H00255P,G00193,Tije
ts-H00146P,G00195,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00073P,G00733,Tije
ts-H00283P,G00202,Tije
ts-H00148P,G00206,Tije
ts-H00082P,G00355,Tije
ts-H00095P,G00671,Tije
ts-H00012P,G00352,Tije
ts-H00066P,G00350,Tije
ts-H00012P,G00353,Tije
ts-H00171P,G00322,Tije
ts-H00013P,G00329,Tije
ts-H00030P,G00720,Tije
ts-H00276P,G00345,Tije
ts-H00028P,G00349,Tije
ts-H00066P,G00350,Tije
ts-H00012P,G00353,Tije
ts-H00095P,G00674,Tije
ts-H00104P,G00208,Tije
ts-H00217P,G00213,Tije
ts-H00245P,G00215,Tije
ts-H00128P,G00217,Tije
ts-H00205P,G00219,Tije
ts-H00206P,G00221,Tije
ts-H00112P,G00223,Tije
ts-H00136P,G00224,Tije
ts-H00116P,G00124,Tije
ts-H00058P,G00113,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00116,Tije
ts-H00018P,G00232,Tije
ts-H00136P,G00225,Tije
ts-H00112P,G00222,Tije
ts-H00206P,G00220,Tije
ts-H00205P,G00218,Tije
ts-H00128P,G00216,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00104P,G00210,Tije
ts-H00148P,G00206,Tije
ts-H00082P,G00355,Tije
ts-H00095P,G00671,Tije
ts-H00012P,G00352,Tije
ts-H00066P,G00351,Tije
ts-H00028P,G00348,Tije
ts-H00276P,G00346,Tije
ts-H00030P,G00718,Tije
ts-H00013P,G00335,Tije
ts-H00172P,G00759,Tije
ts-H00171P,G00322,Tije
ts-H00013P,G00329,Tije
ts-H00030P,G00720,Tije
ts-H00276P,G00345,Tije
ts-H00028P,G00349,Tije
ts-H00066P,G00350,Tije
ts-H00012P,G00353,Tije
ts-H00095P,G00674,Tije
ts-H00104P,G00208,Tije
ts-H00217P,G00213,Tije
ts-H00245P,G00215,Tije
ts-H00128P,G00217,Tije
ts-H00205P,G00219,Tije
ts-H00206P,G00221,Tije
ts-H00112P,G00223,Tije
ts-H00136P,G00224,Tije
ts-H00116P,G00124,Tije
ts-H00006P,G00066,Tije
ts-H00131P,G00041,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00116,Tije
ts-H00018P,G00232,Tije
ts-H00136P,G00225,Tije
ts-H00112P,G00222,Tije
ts-H00206P,G00220,Tije
ts-H00205P,G00218,Tije
ts-H00128P,G00216,Tije
ts-H00245P,G00214,Tije
ts-H00217P,G00212,Tije
ts-H00104P,G00210,Tije
ts-H00148P,G00206,Tije
ts-H00082P,G00355,Tije
ts-H00095P,G00671,Tije
ts-H00012P,G00352,Tije
ts-H00066P,G00351,Tije
ts-H00028P,G00348,Tije
ts-H00276P,G00346,Tije
ts-H00030P,G00718,Tije
